sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: kthiruma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 14889737293 | Bytes Rx: 8002553313 | IP Addr: 10.144.232.190 | Public IP: 96.248.89.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:46:00 GMT Sun May 31 2020 | Duration: 12d 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 14889737293 | Bytes Rx: 8002553313 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64657 | Audit Session ID: 0a90076b0fc910005ed398f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: giotomas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.142 | Public IP: 79.53.216.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:27:40 GMT Fri Jun 12 2020 | Duration: 4h:04m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 162635557 | Bytes Rx: 75423293 | IP Addr: 10.144.232.142 | Public IP: 79.53.216.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:27:40 GMT Fri Jun 12 2020 | Duration: 4h:04m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 162635557 | Bytes Rx: 75423293 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68989 | Audit Session ID: 0a90076b10d7d0005ee33c7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 68989 | Audit Session ID: 0a90076b10d7d0005ee33c7c | Security Group Tag: none | EasyVPN: 0 ||
Username: akhyadav | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.157 | Public IP: 183.87.70.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:13:46 GMT Fri Jun 12 2020 | Duration: 3h:18m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 806090395 | Bytes Rx: 67040624 | IP Addr: 10.144.230.157 | Public IP: 183.87.70.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:13:46 GMT Fri Jun 12 2020 | Duration: 3h:18m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 806090395 | Bytes Rx: 67040624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68995 | Audit Session ID: 0a90076b10d830005ee3474a | Security Group Tag: none | EasyVPN: 0 |Session ID: 68995 | Audit Session ID: 0a90076b10d830005ee3474a | Security Group Tag: none | EasyVPN: 0 ||
Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.158 | Public IP: 81.158.88.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:22:01 GMT Fri Jun 12 2020 | Duration: 3h:10m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 123578282 | Bytes Rx: 151342741 | IP Addr: 10.144.230.158 | Public IP: 81.158.88.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:22:01 GMT Fri Jun 12 2020 | Duration: 3h:10m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 123578282 | Bytes Rx: 151342741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 68999 | Audit Session ID: 0a90076b10d870005ee34939 | Security Group Tag: none | EasyVPN: 0 |Session ID: 68999 | Audit Session ID: 0a90076b10d870005ee34939 | Security Group Tag: none | EasyVPN: 0 ||
Username: VaibSriv | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.159 | Public IP: 27.60.105.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:24:04 GMT Fri Jun 12 2020 | Duration: 3h:08m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 244799221 | Bytes Rx: 107582085 | IP Addr: 10.144.230.159 | Public IP: 27.60.105.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:24:04 GMT Fri Jun 12 2020 | Duration: 3h:08m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 244799221 | Bytes Rx: 107582085 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69000 | Audit Session ID: 0a90076b10d880005ee349b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69000 | Audit Session ID: 0a90076b10d880005ee349b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhosingh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.127 | Public IP: 86.29.237.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:32:01 GMT Fri Jun 12 2020 | Duration: 3h:00m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 107184357 | Bytes Rx: 191701759 | IP Addr: 10.144.232.127 | Public IP: 86.29.237.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:32:01 GMT Fri Jun 12 2020 | Duration: 3h:00m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 107184357 | Bytes Rx: 191701759 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69002 | Audit Session ID: 0a90076b10d8a0005ee34b91 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69002 | Audit Session ID: 0a90076b10d8a0005ee34b91 | Security Group Tag: none | EasyVPN: 0 ||
Username: ASivakal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.129 | Public IP: 117.206.65.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:38:19 GMT Fri Jun 12 2020 | Duration: 2h:54m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 94281964 | Bytes Rx: 12846734 | IP Addr: 10.144.232.129 | Public IP: 117.206.65.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:38:19 GMT Fri Jun 12 2020 | Duration: 2h:54m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 94281964 | Bytes Rx: 12846734 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69003 | Audit Session ID: 0a90076b10d8b0005ee34d0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 69003 | Audit Session ID: 0a90076b10d8b0005ee34d0b | Security Group Tag: none | EasyVPN: 0 ||
Username: AnirShin | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.150 | Public IP: 202.136.69.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:44:42 GMT Fri Jun 12 2020 | Duration: 2h:47m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 401737349 | Bytes Rx: 106625635 | IP Addr: 10.144.230.150 | Public IP: 202.136.69.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:44:42 GMT Fri Jun 12 2020 | Duration: 2h:47m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 401737349 | Bytes Rx: 106625635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69004 | Audit Session ID: 0a90076b10d8c0005ee34e8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69004 | Audit Session ID: 0a90076b10d8c0005ee34e8a | Security Group Tag: none | EasyVPN: 0 ||
Username: navrajan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.135 | Public IP: 106.209.203.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:46:38 GMT Fri Jun 12 2020 | Duration: 2h:45m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 441368140 | Bytes Rx: 49979252 | IP Addr: 10.144.232.135 | Public IP: 106.209.203.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:46:38 GMT Fri Jun 12 2020 | Duration: 2h:45m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 441368140 | Bytes Rx: 49979252 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69005 | Audit Session ID: 0a90076b10d8d0005ee34efe | Security Group Tag: none | EasyVPN: 0 |Session ID: 69005 | Audit Session ID: 0a90076b10d8d0005ee34efe | Security Group Tag: none | EasyVPN: 0 ||
Username: RKharat | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.134 | Public IP: 103.127.164.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:57:52 GMT Fri Jun 12 2020 | Duration: 2h:34m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 2738014328 | Bytes Rx: 198256196 | IP Addr: 10.144.230.134 | Public IP: 103.127.164.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:57:52 GMT Fri Jun 12 2020 | Duration: 2h:34m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 2738014328 | Bytes Rx: 198256196 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69010 | Audit Session ID: 0a90076b10d920005ee351a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69010 | Audit Session ID: 0a90076b10d920005ee351a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: rasaini | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.197 | Public IP: 106.210.155.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:02:25 GMT Fri Jun 12 2020 | Duration: 2h:30m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 129494177 | Bytes Rx: 26336665 | IP Addr: 10.144.233.197 | Public IP: 106.210.155.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:02:25 GMT Fri Jun 12 2020 | Duration: 2h:30m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 129494177 | Bytes Rx: 26336665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69018 | Audit Session ID: 0a90076b10d9a0005ee352b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69018 | Audit Session ID: 0a90076b10d9a0005ee352b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: kwaghmar | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.132 | Public IP: 103.86.183.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:15:27 GMT Fri Jun 12 2020 | Duration: 2h:17m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 274312151 | Bytes Rx: 64428098 | IP Addr: 10.144.232.132 | Public IP: 103.86.183.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:15:27 GMT Fri Jun 12 2020 | Duration: 2h:17m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 274312151 | Bytes Rx: 64428098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69035 | Audit Session ID: 0a90076b10dab0005ee355bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 69035 | Audit Session ID: 0a90076b10dab0005ee355bf | Security Group Tag: none | EasyVPN: 0 ||
Username: sveerise | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.84 | Public IP: 157.50.219.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:32:39 GMT Fri Jun 12 2020 | Duration: 1h:59m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 55481464 | Bytes Rx: 29056162 | IP Addr: 10.144.232.84 | Public IP: 157.50.219.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:32:39 GMT Fri Jun 12 2020 | Duration: 1h:59m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 55481464 | Bytes Rx: 29056162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69042 | Audit Session ID: 0a90076b10db20005ee359c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69042 | Audit Session ID: 0a90076b10db20005ee359c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: drajasek | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.86 | Public IP: 157.51.184.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:36:29 GMT Fri Jun 12 2020 | Duration: 1h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 51505386 | Bytes Rx: 25496952 | IP Addr: 10.144.232.86 | Public IP: 157.51.184.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:36:29 GMT Fri Jun 12 2020 | Duration: 1h:56m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 51505386 | Bytes Rx: 25496952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69043 | Audit Session ID: 0a90076b10db30005ee35aad | Security Group Tag: none | EasyVPN: 0 |Session ID: 69043 | Audit Session ID: 0a90076b10db30005ee35aad | Security Group Tag: none | EasyVPN: 0 ||
Username: KunalKad | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.160 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:39:36 GMT Fri Jun 12 2020 | Duration: 1h:52m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 105834270 | Bytes Rx: 32485159 | IP Addr: 10.144.230.160 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:39:36 GMT Fri Jun 12 2020 | Duration: 1h:52m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 105834270 | Bytes Rx: 32485159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69046 | Audit Session ID: 0a90076b10db60005ee35b68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69046 | Audit Session ID: 0a90076b10db60005ee35b68 | Security Group Tag: none | EasyVPN: 0 ||
Username: cchano | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.89 | Public IP: 47.18.244.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:43:58 GMT Fri Jun 12 2020 | Duration: 1h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 63081338 | Bytes Rx: 184173902 | IP Addr: 10.144.232.89 | Public IP: 47.18.244.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:43:58 GMT Fri Jun 12 2020 | Duration: 1h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 63081338 | Bytes Rx: 184173902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69048 | Audit Session ID: 0a90076b10db80005ee35c6e | Security Group Tag: none | EasyVPN: 0 |Session ID: 69048 | Audit Session ID: 0a90076b10db80005ee35c6e | Security Group Tag: none | EasyVPN: 0 ||
Username: agilanvu | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.91 | Public IP: 103.122.14.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:44:09 GMT Fri Jun 12 2020 | Duration: 1h:48m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 77571456 | Bytes Rx: 24846061 | IP Addr: 10.144.232.91 | Public IP: 103.122.14.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:44:09 GMT Fri Jun 12 2020 | Duration: 1h:48m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 77571456 | Bytes Rx: 24846061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69049 | Audit Session ID: 0a90076b10db90005ee35c79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69049 | Audit Session ID: 0a90076b10db90005ee35c79 | Security Group Tag: none | EasyVPN: 0 ||
Username: aseoane | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.148 | Public IP: 77.228.146.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:45:19 GMT Fri Jun 12 2020 | Duration: 1h:47m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 21630529 | Bytes Rx: 21598439 | IP Addr: 10.144.230.148 | Public IP: 77.228.146.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:45:19 GMT Fri Jun 12 2020 | Duration: 1h:47m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 21630529 | Bytes Rx: 21598439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69050 | Audit Session ID: 0a90076b10dba0005ee35cbf | Security Group Tag: none | EasyVPN: 0 |Session ID: 69050 | Audit Session ID: 0a90076b10dba0005ee35cbf | Security Group Tag: none | EasyVPN: 0 ||
Username: bdowd | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.92 | Public IP: 73.248.251.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:46:07 GMT Fri Jun 12 2020 | Duration: 1h:46m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 57107917 | Bytes Rx: 66616698 | IP Addr: 10.144.232.92 | Public IP: 73.248.251.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 10:46:07 GMT Fri Jun 12 2020 | Duration: 1h:46m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 57107917 | Bytes Rx: 66616698 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69051 | Audit Session ID: 0a90076b10dbb0005ee35cef | Security Group Tag: none | EasyVPN: 0 |Session ID: 69051 | Audit Session ID: 0a90076b10dbb0005ee35cef | Security Group Tag: none | EasyVPN: 0 ||
Username: kburgert | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.112 | Public IP: 47.16.217.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:00:55 GMT Fri Jun 12 2020 | Duration: 1h:31m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 153581763 | Bytes Rx: 63563737 | IP Addr: 10.144.232.112 | Public IP: 47.16.217.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:00:55 GMT Fri Jun 12 2020 | Duration: 1h:31m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 153581763 | Bytes Rx: 63563737 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69054 | Audit Session ID: 0a90076b10dbe0005ee36067 | Security Group Tag: none | EasyVPN: 0 |Session ID: 69054 | Audit Session ID: 0a90076b10dbe0005ee36067 | Security Group Tag: none | EasyVPN: 0 ||
Username: tmo | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.139 | Public IP: 59.152.199.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:04:26 GMT Fri Jun 12 2020 | Duration: 1h:28m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 35960325 | Bytes Rx: 10705746 | IP Addr: 10.144.232.139 | Public IP: 59.152.199.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 11:04:26 GMT Fri Jun 12 2020 | Duration: 1h:28m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 35960325 | Bytes Rx: 10705746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 69056 | Audit Session ID: 0a90076b10dc00005ee3613a | Security Group Tag: none | EasyVPN: 0 |Session ID: 69056 | Audit Session ID: 0a90076b10dc00005ee3613a | Security Group Tag: none | EasyVPN: 0 ||
